gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,1,1,1.4049547531963917,0,0,1,0,0,0,1,1,0,-0.4655636466179167,0.43042146859433494,1,0,0,0,0,1,0,1,0,0
0,0,0,0,-0.5489205190561197,1,0,0,0,0,0,0,0,0,-1.4826388771408567,-0.8419665827535187,0,0,1,0,1,0,0,1,0,0
0,0,1,1,0.9164859351332638,1,0,0,0,0,0,0,0,0,-1.5108448786398618,-0.5349118609763892,0,0,1,0,0,1,0,1,0,0
1,0,1,1,1.5270719577121736,1,0,0,1,1,1,1,1,1,1.3678264508173998,2.271586297415818,0,1,0,0,1,0,0,0,1,0
1,0,1,0,1.0386031396490458,1,0,0,0,1,0,0,0,0,-0.48547376532309666,0.2534374715279721,1,0,0,0,1,0,0,1,0,0
1,0,0,0,-0.9966836022806536,1,0,0,0,1,0,1,1,1,0.9878750188602166,-0.6853767972072068,0,1,0,1,0,0,0,0,1,0
0,0,1,1,-1.1595065416350294,1,0,0,0,0,0,0,1,0,0.5282831120823135,-0.8774863182103998,0,1,0,1,0,0,0,0,1,0
1,0,0,0,-1.2409180113122174,1,0,0,1,0,0,0,0,0,-0.5203164730571613,-0.9678223573977086,1,0,0,1,0,0,0,0,0,1
1,0,1,1,-0.7931549280876836,1,0,1,0,0,0,0,0,1,-0.4970880012344514,-0.7524867052984833,1,0,0,1,0,0,0,0,0,1
1,0,0,1,-1.2002122764736234,1,0,0,0,0,0,0,0,0,0.1566275629189556,-0.913774403939834,0,1,0,1,0,0,0,0,1,0
0,0,0,0,-0.9152721326034655,0,0,0,0,0,1,0,0,1,-1.1723728606518034,-0.8791108302152263,1,0,0,0,0,1,0,0,0,1
0,0,1,0,0.631545791263106,1,0,0,0,1,1,1,1,1,1.1654069106480704,1.111992066078752,0,1,0,1,0,0,0,1,0,0
1,1,0,0,-0.9559778674420595,1,1,0,0,0,0,0,0,1,0.3026351000902746,-0.7125324911257246,0,1,0,1,0,0,0,0,1,0
1,0,1,0,0.387311382231542,1,1,0,1,1,1,0,1,1,1.145496791942891,0.8064301391168684,0,1,0,1,0,0,0,0,1,0
0,0,1,1,0.1023712383613841,1,1,0,0,0,0,0,0,1,-1.3117436915880627,-0.5933942931501415,0,0,1,0,0,1,0,1,0,0
0,1,0,0,-1.2409180113122174,1,0,1,1,0,0,0,0,0,-0.33448869847548224,-0.9646611448477761,1,0,0,1,0,0,0,0,0,1
1,0,0,0,1.4863662228735797,0,0,0,1,1,0,0,0,1,-0.9682941439237093,0.08382963707811834,1,0,0,0,1,0,1,0,0,0
0,0,1,1,-1.2816237461508113,1,0,0,0,0,0,0,0,0,-1.5091857020810966,-1.001871250904274,0,0,1,1,0,0,0,0,0,1
1,0,0,0,-1.0780950719578415,1,0,0,0,0,1,0,0,0,-0.4937696481169216,-0.8838087433102649,1,0,0,1,0,0,0,0,0,1
0,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,0,-1.4992306427285067,-1.0017395337146933,0,0,1,1,0,0,0,0,1,0
1,0,0,0,0.428017117070136,1,1,0,0,0,0,0,0,0,-1.2769009838539978,-0.523035361049212,0,0,1,0,0,1,1,0,0,0
1,0,1,1,-0.3453918448631497,1,1,0,0,0,0,0,0,0,-1.3515639289984223,-0.7430030676486857,0,0,1,0,0,1,0,0,0,1
1,0,0,0,-0.9559778674420595,1,0,0,0,0,0,0,0,0,-1.477661347464562,-0.9305902984762806,0,0,1,1,0,0,0,0,0,1
1,0,0,0,-0.38609757970174374,1,1,0,0,1,1,1,0,1,1.0608787874458763,-0.09477887199307114,0,1,0,1,0,0,0,1,0,0
0,1,1,0,1.5270719577121736,1,0,0,0,0,0,0,0,1,-1.5058673489635668,-0.3684871919413982,0,0,1,0,0,1,0,1,0,0
0,0,0,0,-0.8338606629262776,1,1,1,0,0,0,0,0,1,0.46523440284924406,-0.6032511295037506,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0.5501343215859179,1,1,0,0,0,0,0,0,0,0.2611556861211498,0.4162618707144287,0,1,0,1,0,0,1,0,0,0
1,0,1,1,0.7943687306174818,1,0,0,0,0,0,0,0,0,-1.5174815848749215,-0.5473152296618884,0,0,1,0,0,1,0,0,0,1
1,0,1,1,1.6084834273893616,1,1,0,0,0,0,0,0,0,-1.3482455758808924,-0.28893000943476216,0,0,1,0,0,1,1,0,0,0
1,0,0,0,-0.5896262538947137,1,1,0,1,0,0,0,0,1,0.5216464058472539,-0.37294362352220584,0,1,0,1,0,0,0,0,1,0
0,0,1,1,-0.6710377235719016,1,0,1,1,0,1,0,1,0,0.11017061927353564,-0.5209278860159237,1,0,0,0,0,1,1,0,0,0
0,0,1,0,1.2828375486806096,1,0,0,1,1,1,0,1,1,0.11182979583230053,0.9121331837552382,1,0,0,0,0,1,0,0,0,1
1,0,0,0,-1.2409180113122174,1,0,0,0,0,0,0,0,1,-0.6082528306717059,-0.9718177788149844,1,0,0,1,0,0,1,0,0,0
1,0,1,1,1.6084834273893616,1,1,0,1,1,1,0,0,0,0.8468450113651922,1.8723734486621821,0,1,0,0,0,1,1,0,0,0
1,0,0,1,1.2421318138420157,0,0,1,1,0,1,0,0,1,-0.807354017723505,0.1262864778529069,1,0,0,0,1,0,1,0,0,0
0,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,0.1781968581829002,-0.9795451872703751,0,1,0,1,0,0,0,0,1,0
1,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,0,-1.4859572302583868,-1.0015639107952525,0,0,1,1,0,0,0,0,0,1
1,0,1,1,1.0793088744876398,0,0,1,0,1,0,0,0,0,-0.9998184985402442,-0.14094574694104445,1,0,0,0,1,0,0,0,0,1
0,0,1,1,0.7536629957788878,1,1,0,0,0,1,0,0,1,0.5249647589647837,0.7971440772514413,0,1,0,1,0,0,0,0,1,0
0,0,0,0,-1.0780950719578415,0,0,1,1,1,1,1,1,1,-0.05076950692666865,-0.8572677296097895,1,0,0,0,0,1,0,0,0,1
0,0,0,0,0.9978974048104517,1,0,0,1,1,1,1,0,0,0.1599459160364854,0.6994538283125535,1,0,0,0,0,1,0,0,0,1
0,1,1,0,0.5501343215859179,1,1,0,0,0,1,1,1,0,1.1720436168831305,1.0768016235958224,0,1,0,0,1,0,0,0,1,0
1,0,0,0,-0.7524491932490895,0,0,0,0,1,1,1,1,1,-0.3295111687991873,-0.6714806337064616,1,0,0,1,0,0,0,0,1,0
1,0,0,0,-0.8745663977648716,1,1,0,0,1,0,0,0,0,-0.3709905827683121,-0.7434640778122175,1,0,0,1,0,0,0,0,1,0
0,0,0,0,-1.2002122764736234,1,0,0,0,0,0,0,0,1,-1.4909347599346818,-0.9833210800383503,0,0,1,1,0,0,0,0,0,1
0,0,1,0,0.30589991255435406,1,1,0,1,0,0,1,0,0,-0.03417774133901873,0.14650506645351727,1,0,0,0,1,0,1,0,0,0
1,0,0,0,0.020959768684196134,1,0,0,1,1,0,0,0,1,0.46689357940800896,0.12095193167489586,0,1,0,1,0,0,0,1,0,0
1,0,0,0,-0.9559778674420595,1,1,1,0,0,0,0,0,1,0.5382381714349038,-0.6659924174739398,0,1,0,1,0,0,0,0,1,0
0,0,1,1,-0.4268033145403377,1,0,1,1,1,0,0,0,0,-0.1254324520710933,-0.38604948388546795,1,0,0,1,0,0,0,0,0,1
0,0,0,0,-0.7117434584104956,1,0,0,0,0,0,0,0,0,-1.5042081724048018,-0.8648195151457395,0,0,1,0,0,1,0,0,0,1
1,0,1,1,-1.3223294809894055,1,1,0,0,0,0,0,0,0,-1.3001294556767078,-0.3968393169986058,0,0,1,0,0,1,0,0,0,1
1,0,0,0,-1.2002122764736234,1,0,0,0,1,0,0,0,1,0.2877025110613896,-0.9083300934371723,0,1,0,1,0,0,0,1,0,0
1,0,0,0,-0.7931549280876836,1,0,0,0,1,0,1,0,1,0.6062644103442684,-0.5447467444650683,0,1,0,1,0,0,0,0,1,0
1,0,0,0,-0.4675090493789317,1,0,0,0,0,0,0,0,0,-1.4909347599346818,-0.8270166817361293,0,0,1,1,0,0,0,0,0,1
1,0,0,0,-1.0780950719578415,1,0,0,1,0,0,1,0,0,-0.18184445506910288,-0.8534040253820941,1,0,0,1,0,0,0,0,1,0
0,0,0,0,-0.9966836022806536,1,0,0,1,0,0,0,0,0,0.3540695734119893,-0.7752737790959139,0,1,0,1,0,0,0,0,1,0
1,0,0,0,-1.2002122764736234,1,0,0,0,0,1,0,0,1,-0.4788370590880366,-0.9455401994936701,1,0,0,1,0,0,0,0,0,1
1,0,1,1,1.2421318138420157,1,0,0,0,0,0,0,0,0,-1.5058673489635668,-0.4635211442237457,0,0,1,0,0,1,0,0,0,1
0,0,1,0,0.7129572609402939,1,0,0,0,0,0,0,0,1,-1.4959122896109767,-0.5963359770507731,0,0,1,0,1,0,1,0,0,0
0,0,0,0,1.3235432835192036,1,1,1,1,1,0,1,1,1,1.5304257535763688,2.1099693058005156,0,1,0,1,0,0,0,1,0,0
1,1,0,0,0.46872285190873,1,0,0,0,1,0,0,0,0,0.29599839385521454,0.36050159379200725,0,1,0,1,0,0,0,0,1,0
0,0,0,0,-1.2409180113122174,1,0,0,1,0,0,0,0,1,-0.5269531792922214,-0.9704127954594589,1,0,0,1,0,0,0,1,0,0
1,0,1,0,-0.9152721326034655,1,0,0,0,0,0,1,0,1,0.4984179340245439,-0.6340509990006629,0,1,0,1,0,0,0,0,1,0
1,1,1,0,0.590840056424512,1,1,0,0,1,0,1,1,1,1.1654069106480704,1.1282591389919467,0,1,0,1,0,0,0,0,1,0
1,0,1,1,1.4863662228735797,1,1,0,1,1,0,1,0,0,1.0227177265942813,1.8484009201585268,0,1,0,0,1,0,0,1,0,0
0,0,1,0,-0.30468611002455576,0,0,0,0,0,0,1,0,1,-1.026365323480484,-0.6358950396547902,1,0,0,1,0,0,1,0,0,0
1,0,0,0,-0.8338606629262776,0,0,1,1,0,1,1,0,1,-0.46390447005915153,-0.7444519567340714,1,0,0,1,0,0,1,0,0,0
1,1,1,0,1.6084834273893616,1,1,0,0,0,0,0,0,1,-1.3250171040581826,-0.21898818176750443,0,0,1,0,0,1,1,0,0,0
1,0,0,1,-0.06045170099299184,0,0,0,0,0,0,0,0,0,-1.3250171040581826,-0.6639068953055814,1,0,0,1,0,0,0,1,0,0
0,0,1,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,0.14833168012513065,-0.9799403388391167,0,1,0,1,0,0,0,0,0,1
0,0,1,0,-0.2639803751859618,0,0,1,1,1,0,1,0,0,-0.5667734167025811,-0.4877132013767017,1,0,0,0,1,0,1,0,0,0
0,0,1,1,-0.9966836022806536,1,0,0,1,0,0,1,0,1,0.6178786462556232,-0.7118299994479619,0,1,0,1,0,0,0,0,1,0
1,1,1,0,0.1023712383613841,1,1,1,1,0,0,0,1,1,0.9828974891839214,0.467192517352231,0,1,0,1,0,0,0,0,1,0
1,0,0,0,-0.1825689055087738,1,1,0,1,0,0,1,1,0,1.1703844403243657,0.1699726790637804,0,1,0,0,1,0,0,0,1,0
0,0,0,0,-0.4675090493789317,1,0,0,1,1,1,1,1,1,1.31473280093692,-0.027186000873332554,0,1,0,0,1,0,0,0,0,1
1,0,0,1,-0.7931549280876836,1,0,0,0,0,0,1,1,0,0.04878108659923111,-0.6452250072500774,1,0,0,1,0,0,0,1,0,0
0,0,1,1,1.6084834273893616,1,1,0,1,1,1,0,1,1,1.118949967002651,2.1198261421541247,0,1,0,0,0,1,1,0,0,0
0,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,0,-0.6812565992573657,-0.9909167713041603,1,0,0,1,0,0,0,0,0,1
1,0,1,0,1.5270719577121736,1,0,0,0,0,0,0,0,0,-1.4959122896109767,-0.38089056062689747,0,0,1,0,0,1,0,1,0,0
0,0,0,0,-1.2002122764736234,1,1,0,0,0,1,1,0,1,-0.04413280069160859,-0.9420716468347163,1,0,0,1,0,0,0,0,1,0
0,0,0,0,-0.7931549280876836,1,0,1,1,0,1,0,1,0,0.0952380302446506,-0.640614905614759,1,0,0,1,0,0,1,0,0,0
1,1,0,0,1.4049547531963917,1,1,1,1,1,1,1,1,1,1.698002586011633,2.4317324470808037,0,1,0,0,0,1,0,1,0,0
1,0,1,0,0.631545791263106,1,1,0,1,1,0,0,1,1,0.18649274097672516,0.4913845745051871,1,0,0,0,1,0,0,1,0,0
0,1,0,0,0.346605647392948,1,1,0,1,1,0,1,1,1,1.309755271260625,0.8046300041926011,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.9978974048104517,1,0,1,1,1,1,1,0,1,0.3109309828840996,0.8188554606672979,1,0,0,0,0,1,0,1,0,0
1,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,-0.6630056571109506,-0.9906752897899295,1,0,0,1,0,0,0,0,0,1
1,0,0,0,0.30589991255435406,1,1,0,0,0,0,0,0,1,-1.3382905165283026,-0.5827910593889093,0,0,1,0,0,1,0,0,0,1
1,1,0,0,-1.2816237461508113,1,1,0,0,0,0,0,0,1,0.35904710308828447,-0.9771523249929956,0,1,0,1,0,0,0,0,1,0
1,0,1,1,-0.38609757970174374,1,0,0,0,0,0,0,0,0,-1.5025489958460367,-0.8185867816029758,0,0,1,0,1,0,0,0,0,1
0,0,1,0,0.46872285190873,1,0,1,1,1,0,0,0,1,-0.1138182161597383,0.18479086289158925,1,0,0,0,1,0,0,0,0,1
1,0,1,1,-0.9559778674420595,1,1,0,0,1,0,0,0,1,0.4785078153193637,-0.7200842766616746,0,1,0,1,0,0,1,0,0,0
1,0,1,0,-0.1418631706701798,1,1,0,1,0,0,0,0,1,0.505054640259604,-0.015836369704477514,0,1,0,1,0,0,1,0,0,0
1,0,0,0,-0.6303319887333076,1,0,1,1,0,0,0,0,1,-0.3129194032115374,-0.6002655398732587,1,0,0,1,0,0,0,1,0,0
1,0,0,0,-0.2639803751859618,1,0,0,0,0,1,1,0,0,-0.18184445506910288,-0.3487515663692498,1,0,0,0,1,0,0,1,0,0
1,0,1,0,0.46872285190873,1,0,0,1,1,1,1,0,1,0.1997661534468453,0.41672288087796044,1,0,0,0,1,0,0,0,1,0
0,0,1,0,0.14307697319997809,1,1,1,1,1,1,0,1,1,1.3645080976998696,0.6731103903964488,0,1,0,0,0,1,0,1,0,0
0,0,1,1,1.4456604880349857,1,1,0,1,0,1,0,0,1,0.6211969993731534,1.5068802004411603,0,1,0,0,1,0,1,0,0,0
0,0,1,1,-1.1188008067964355,0,0,0,1,0,1,0,0,0,-1.018069440686659,-0.9386030941757625,1,0,0,1,0,0,0,0,1,0
1,1,0,0,0.7536629957788878,1,1,0,0,1,0,1,1,1,1.090743965503646,1.1468093098578704,0,1,0,1,0,0,0,0,1,0
1,0,0,1,0.9978974048104517,1,1,1,1,1,1,1,1,0,0.8169798333074222,1.1902979352843732,1,0,0,0,0,1,0,0,0,1
1,0,0,1,1.6084834273893616,0,0,1,1,1,1,1,1,0,0.0753279115394709,1.0407330665156889,1,0,0,0,0,1,0,1,0,0
1,0,1,0,-0.8745663977648716,1,0,0,0,0,0,0,0,1,-0.6314813024944159,-0.7812669112218276,1,0,0,1,0,0,1,0,0,0
0,0,1,1,-1.2002122764736234,1,0,0,1,0,0,1,0,1,-0.20673210345057777,-0.9363858548178238,1,0,0,1,0,0,0,1,0,0
0,1,0,0,-0.4268033145403377,1,0,1,1,0,0,0,0,0,0.5564891135813186,-0.21093148033816236,0,1,0,1,0,0,0,0,1,0
0,0,1,1,1.0793088744876398,1,0,0,0,0,0,0,0,0,-1.4710246412295018,-0.4457832293602352,0,0,1,0,0,1,0,0,0,1
1,0,1,1,1.1607203441648277,1,0,0,1,1,1,1,1,0,1.293163505672975,1.8211354619153584,0,1,0,0,1,0,0,1,0,0
1,1,1,0,1.0793088744876398,1,0,1,1,1,0,0,0,1,0.5979685275504434,1.1423528782770624,0,1,0,0,1,0,0,1,0,0
0,0,0,0,0.14307697319997809,1,0,0,1,0,0,1,1,1,0.9911933719777464,0.5551137413972302,0,1,0,1,0,0,0,1,0,0
1,0,0,0,-1.1188008067964355,1,0,0,0,0,0,0,0,0,-1.4826388771408567,-0.9622024239756062,0,0,1,1,0,0,0,0,0,1
1,0,0,0,-1.2816237461508113,1,1,0,0,0,0,0,0,1,-0.49045129499939155,-0.9883921918372003,1,0,0,1,0,0,0,0,1,0
1,1,0,0,-0.8338606629262776,1,1,0,0,0,0,0,0,1,0.2777474517087997,-0.6468495192549037,0,1,0,1,0,0,0,1,0,0
1,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,0,-1.469365464670737,-1.0013443821459518,0,0,1,1,0,0,0,0,1,0
1,0,1,0,0.30589991255435406,1,1,0,1,0,1,1,0,0,0.19312944721178524,0.2724047468275673,1,0,0,0,1,0,0,1,0,0
0,0,1,1,0.387311382231542,1,0,0,0,1,0,1,1,1,0.903257014363202,0.6911117396391204,0,1,0,1,0,0,0,0,1,0
0,0,1,1,1.4863662228735797,1,0,0,0,0,0,0,0,0,-1.5008898192872717,-0.39709177494530173,0,0,1,0,0,1,1,0,0,0
1,0,1,1,-0.1825689055087738,1,1,0,1,0,0,0,1,0,-0.017585975751368575,-0.21916380468694505,1,0,0,1,0,0,0,0,1,0
1,0,0,0,1.0386031396490458,1,0,1,1,0,0,1,1,0,1.135541732590301,1.5014139370735686,0,1,0,0,1,0,1,0,0,0
1,0,1,0,1.5677776925507676,1,1,1,1,1,1,1,1,1,1.702980115687928,2.750005082837208,0,1,0,0,0,1,0,0,1,0
0,0,1,1,1.5270719577121736,1,1,1,0,0,1,1,1,1,0.5199872292884885,1.3869297464631638,1,0,0,0,0,1,1,0,0,0
1,0,1,1,0.7943687306174818,1,1,0,0,0,0,0,0,0,-1.3316538102932427,-0.47076558965067444,0,0,1,0,0,1,0,0,0,1
1,0,1,1,-0.5896262538947137,0,0,0,0,0,0,0,0,0,-1.3067661619117676,-0.804997958211252,1,0,0,1,0,0,0,1,0,0
1,0,1,0,1.6084834273893616,1,1,1,1,1,1,0,1,1,0.5763992322864984,1.6153932117905814,1,0,0,0,0,1,1,0,0,0
1,0,0,0,-0.5896262538947137,1,0,1,0,0,0,0,0,0,-0.5153389433808665,-0.6263235905452723,1,0,0,1,0,0,0,0,1,0
0,0,1,0,0.9978974048104517,1,0,1,1,0,1,1,0,1,0.17985603474166512,0.8005467713156048,1,0,0,0,0,1,0,1,0,0
0,0,0,0,-0.22327464034736777,1,0,1,1,0,0,0,0,1,-0.27309916580117743,-0.28467115363832524,1,0,0,1,0,0,0,0,0,1
1,0,1,0,-0.3453918448631497,1,1,0,1,1,0,1,1,1,1.3180511540544502,0.1058703134679258,0,1,0,1,0,0,0,0,1,0
1,0,1,1,-0.9152721326034655,1,0,0,0,0,0,0,0,0,-1.4760021709057967,-0.903983426181015,0,0,1,0,1,0,0,0,0,1
0,0,1,1,1.6084834273893616,1,1,0,0,0,0,0,0,0,-1.3283354571757127,-0.1941155858017156,0,0,1,0,0,1,0,0,0,1
1,0,0,0,-1.0373893371192475,1,1,0,0,0,0,0,0,1,-1.3233579274994176,-0.9432571015409411,0,0,1,1,0,0,1,0,0,0
1,0,1,1,0.8757802002946699,1,1,0,1,0,1,1,0,1,0.19147027065302033,0.6448351003664965,1,0,0,0,1,0,0,0,1,0
0,1,1,0,0.46872285190873,1,0,1,1,0,1,0,0,1,0.6709722961361032,0.601148899155623,0,1,0,1,0,0,0,0,1,0
1,0,1,0,0.9571916699718578,1,0,0,0,0,0,0,1,1,0.5299422886410788,0.9905927230153698,0,1,0,0,1,0,0,0,1,0
1,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,0,-1.5058673489635668,-1.0018273451744135,0,0,1,1,0,0,0,0,0,1
0,0,0,0,1.6084834273893616,1,1,0,1,1,1,1,1,1,1.5486766957227835,2.507645454009045,0,1,0,0,0,1,1,0,0,0
0,0,0,1,-0.8338606629262776,1,1,1,0,0,0,0,0,1,0.443665107585299,-0.6111980666084421,0,1,0,1,0,0,0,0,1,0
1,0,1,0,-0.1825689055087738,1,0,1,0,0,1,0,0,0,-0.35108046406313215,-0.3841176317716202,1,0,0,0,1,0,0,0,0,1
0,0,1,1,1.6084834273893616,1,1,1,1,0,0,1,1,1,1.3014593884668002,2.196046489191388,0,1,0,0,1,0,0,0,1,0
1,1,0,0,-1.1188008067964355,1,0,0,0,1,0,0,0,0,-0.48381458876433153,-0.9062445712688141,1,0,0,1,0,0,0,0,1,0
1,0,0,0,-0.10115743583158582,1,1,1,1,1,1,0,0,1,0.9978300782128064,0.24195612316953644,0,1,0,1,0,0,0,1,0,0
1,0,0,0,-0.4268033145403377,1,1,0,1,0,0,1,1,1,1.1853170293532507,0.0503295651948052,0,1,0,1,0,0,0,0,1,0
1,0,1,0,1.3235432835192036,1,1,1,0,1,0,1,1,1,1.30477774158433,1.9808645071466728,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.6722515261016999,1,1,0,0,0,0,0,1,1,0.6494030008721581,0.7048542330853549,0,1,0,1,0,0,0,0,1,0
0,0,0,0,-0.7931549280876836,1,0,0,1,1,0,0,0,1,0.5382381714349038,-0.5922966499036371,0,1,0,1,0,0,0,0,1,0
1,0,1,0,0.8757802002946699,1,0,1,1,1,1,1,1,0,1.4872871630484792,1.6723169905542974,0,1,0,0,0,1,1,0,0,0
1,0,1,1,0.9978974048104517,1,0,0,0,0,0,0,0,0,-1.466047111553207,-0.5172837104375291,0,0,1,0,0,1,0,0,0,1
0,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,0,-0.6895524820511906,-0.9910265356288107,1,0,0,1,0,0,1,0,0,0
1,0,1,1,1.5677776925507676,1,1,1,1,1,1,1,1,0,0.841867481688897,1.7500740381366664,1,0,0,0,0,1,0,1,0,0
0,0,0,0,-1.2816237461508113,1,0,1,0,0,0,0,0,1,-0.5468632979974012,-0.9891385892448233,1,0,0,1,0,0,1,0,0,0
1,0,1,0,1.5270719577121736,1,1,1,1,1,1,1,0,0,0.48016699187812906,1.4170929828771037,1,0,0,0,1,0,1,0,0,0
0,0,1,0,0.7943687306174818,0,0,1,1,1,1,1,1,0,0.04380355692293595,0.4516937947115894,1,0,0,0,0,1,0,1,0,0
0,0,1,0,0.9571916699718578,1,1,0,1,1,1,0,0,0,0.850163364482722,1.2360696586636049,0,1,0,1,0,0,0,0,1,0
0,0,1,1,-0.8745663977648716,0,0,1,0,0,0,0,0,1,-1.1723728606518034,-0.8582995142615035,1,0,0,1,0,0,0,0,1,0
1,0,0,0,-1.1188008067964355,1,0,0,0,0,0,0,0,0,-1.4925939364934466,-0.963409831546761,0,0,1,1,0,0,0,0,0,1
1,0,0,0,-0.8338606629262776,0,0,0,1,0,1,0,0,0,-1.026365323480484,-0.8161500135957361,1,0,0,1,0,0,0,0,0,1
0,0,0,0,-1.0780950719578415,1,0,0,0,0,0,1,1,1,0.8684143066291369,-0.8105081273087038,0,1,0,1,0,0,0,0,1,0
0,1,0,0,-1.2409180113122174,1,0,0,0,0,0,0,1,1,0.4917812277894838,-0.9404251819649597,0,1,0,1,0,0,1,0,0,0
0,0,1,1,0.7129572609402939,1,0,0,0,1,1,1,1,0,1.26495750417397,1.2522708729820091,0,1,0,0,1,0,0,0,0,1
1,0,1,0,0.346605647392948,1,1,0,1,0,0,0,0,1,0.5083729933771337,0.49950713452931933,0,1,0,1,0,0,0,0,1,0
1,0,0,1,1.4456604880349857,1,1,1,1,0,1,1,1,1,0.7157700632227577,1.572453407987331,1,0,0,0,0,1,1,0,0,0
0,0,1,0,-0.4268033145403377,1,0,0,0,0,0,1,0,1,0.5000771105833088,-0.261181588163132,0,1,0,1,0,0,0,1,0,0
1,0,1,0,0.7536629957788878,1,1,0,1,1,0,1,1,1,1.3893957460813444,1.4038773581891915,0,1,0,0,1,0,1,0,0,0
0,0,0,0,-0.10115743583158582,1,1,0,1,1,0,1,0,1,0.13339909109624562,-0.11530480070270256,1,0,0,0,1,0,0,1,0,0
1,0,0,0,0.30589991255435406,1,0,0,1,0,1,0,1,1,0.8186390098661871,0.5210868007555951,0,1,0,0,1,0,0,1,0,0
1,0,1,0,1.3235432835192036,1,1,1,1,1,0,1,0,1,1.1421784388253606,1.7765272403774215,0,1,0,0,0,1,0,0,1,0
1,1,1,1,1.4456604880349857,1,0,0,0,0,0,0,0,0,-1.5075265255223318,-0.48637407661596643,0,0,1,0,1,0,1,0,0,0
1,0,0,0,-0.9152721326034655,1,0,0,1,0,0,1,0,1,-0.17520774883404305,-0.7298752544204935,1,0,0,1,0,0,0,0,0,1
0,0,1,0,1.2828375486806096,1,1,1,0,1,0,1,0,1,0.9845566657426863,1.6014092368301158,0,1,0,0,0,1,0,1,0,0
0,0,0,0,1.0386031396490458,1,0,1,1,1,0,1,1,1,1.3777815101699897,1.6879693832494498,0,1,0,0,1,0,0,0,1,0
1,0,1,1,-0.7117434584104956,1,0,0,0,0,0,0,0,1,-1.5075265255223318,-0.9051469280223097,0,0,1,0,1,0,0,0,0,1
0,0,0,0,1.5677776925507676,1,1,1,1,1,0,1,1,1,1.3877365695225796,2.187353154679073,0,1,0,0,0,1,0,1,0,0
0,0,0,1,-1.1595065416350294,1,0,0,0,1,1,1,1,1,1.1006990248562358,-0.8364125079262067,0,1,0,1,0,0,1,0,0,0
0,0,0,0,1.6084834273893616,1,1,0,1,1,1,1,1,0,0.7190884163402875,1.7778224594082965,1,0,0,0,0,1,1,0,0,0
1,0,0,0,-0.30468611002455576,1,1,0,0,0,0,1,1,1,0.9878750188602166,0.026686329665101337,0,1,0,1,0,0,1,0,0,0
0,0,0,1,0.46872285190873,1,1,0,1,0,0,1,1,1,0.4187774592038241,0.5136008738144353,1,0,0,0,1,0,0,0,0,1
1,0,0,0,-1.1188008067964355,1,0,0,0,1,1,1,1,0,0.33913698438310474,-0.838015067066103,1,0,0,1,0,0,1,0,0,0
1,0,1,0,0.020959768684196134,1,0,0,0,0,0,0,0,1,-0.6762790695810708,-0.36824571042716725,1,0,0,1,0,0,0,1,0,0
1,0,0,1,-1.2816237461508113,1,0,0,1,0,0,0,0,1,-0.49874717779321653,-0.9885019561618507,1,0,0,1,0,0,0,0,1,0
1,0,0,0,-0.7524491932490895,1,0,0,0,0,0,1,1,1,0.928144662744677,-0.4231937313471754,0,1,0,1,0,0,0,0,1,0
0,0,1,1,-0.5082147842175256,1,0,0,0,0,0,0,0,0,-1.4793205240233267,-0.816084155000946,0,0,1,1,0,0,0,0,0,1
1,0,0,0,-0.9966836022806536,1,0,1,0,1,0,0,1,1,0.05873614595182097,-0.7561967394716681,1,0,0,1,0,0,0,0,1,0
1,0,1,0,-1.2002122764736234,0,0,0,1,0,0,0,0,0,-1.1657361544167435,-0.9689639063740731,1,0,0,1,0,0,0,1,0,0
1,0,1,1,1.4049547531963917,1,0,0,0,0,0,0,0,1,-1.5108448786398618,-0.4465735324977183,0,0,1,0,0,1,0,1,0,0
1,0,1,1,1.6084834273893616,1,1,1,1,1,1,1,1,1,0.7506127709568226,1.8272822640957829,1,0,0,0,0,1,1,0,0,0
0,1,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,0.20640285968190536,-0.9791719885665636,0,1,0,1,0,0,0,0,1,0
0,0,1,1,0.30589991255435406,1,0,1,1,0,1,0,1,1,0.21303956591696496,0.23967302521680722,1,0,0,1,0,0,0,0,0,1
